Correlation_Pair;Correlation_Value;Absolute_Correlation
diffPriceClose_VA16PPoc <-> bearish_extrem_revIntensity_ratio_extrem;0.0589;0.0589
diffPriceClose_VA16PPoc <-> finished_auction_high;0.0587;0.0587
diffPriceClose_VA16PPoc <-> bear_imbalance_high_2;-0.0570;0.0570
diffPriceClose_VA16PPoc <-> bearish_bid_score;-0.0546;0.0546
diffPriceClose_VA16PPoc <-> bear_imbalance_low_2;-0.0544;0.0544
diffPriceClose_VA16PPoc <-> range_strength_5_23;-0.0539;0.0539
diffPriceClose_VA16PPoc <-> bear_imbalance_low_1;-0.0533;0.0533
diffPriceClose_VA16PPoc <-> bearish_bid_abs_ratio_abv;-0.0512;0.0512
diffPriceClose_VA16PPoc <-> bull_imbalance_low_2;0.0491;0.0491
diffPriceClose_VA16PPoc <-> bear_imbalance_high_3;-0.0482;0.0482
diffPriceClose_VA16PPoc <-> bull_imbalance_high_1;0.0479;0.0479
diffPriceClose_VA16PPoc <-> bear_imbalance_low_0;-0.0454;0.0454
diffPriceClose_VA16PPoc <-> bull_imbalance_high_2;0.0445;0.0445
diffPriceClose_VA16PPoc <-> bull_imbalance_low_1;0.0433;0.0433
diffPriceClose_VA16PPoc <-> pocDeltaPocVolRatio;0.0431;0.0431
diffPriceClose_VA16PPoc <-> market_regimeADX;0.0430;0.0430
diffPriceClose_VA16PPoc <-> bearish_imnbScore_score;-0.0403;0.0403
diffPriceClose_VA16PPoc <-> bullish_bid_abs_ratio_blw;-0.0390;0.0390
diffPriceClose_VA16PPoc <-> finished_auction_low;-0.0215;0.0215
diffPriceClose_VA16PPoc <-> bull_imbalance_high_0;0.0185;0.0185
diffPriceClose_VA16PPoc <-> bear_imbalance_high_1;-0.0167;0.0167
diffPriceClose_VA16PPoc <-> bearish_ask_score;-0.0118;0.0118
diffPriceClose_VA16PPoc <-> bullish_bid_score;0.0098;0.0098
diffPriceClose_VA16PPoc <-> diffVolDelta_0_1Ratio;0.0068;0.0068
diffPriceClose_VA16PPoc <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
diffPriceClose_VA16PPoc <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
diffPriceClose_VA16PPoc <-> bullish_extrem_pressure_ratio_extrem;nan;nan
diffPriceClose_VA16PPoc <-> bullish_extrem_abs_ratio_extrem;nan;nan
diffPriceClose_VA16PPoc <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
diffPriceClose_VA16PPoc <-> bullish_continuation_vs_reversal_extrem;nan;nan
diffPriceClose_VA16PPoc <-> bullish_repeat_ticks_ratio_extrem;nan;nan
diffPriceClose_VA16PPoc <-> extrem_asc_ratio_bullish_extrem;nan;nan
diffPriceClose_VA16PPoc <-> extrem_dsc_ratio_bullish_extrem;nan;nan
diffPriceClose_VA16PPoc <-> extrem_zone_significance_bullish_extrem;nan;nan
diffPriceClose_VA16PPoc <-> extrem_ask_bid_imbalance_bullish;nan;nan
diffPriceClose_VA16PPoc <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
diffPriceClose_VA16PPoc <-> bearish_market_context_score;-0.1759;0.1759
ratio_delta_vol_VA16P <-> price_volume_dynamic;0.1667;0.1667
diffPriceClose_VA16PPoc <-> bearish_absorption_intensity_repeat_count;0.1440;0.1440
diffPriceClose_VA16PPoc <-> overlap_ratio_VA_6P_16P;-0.1429;0.1429
diffPriceClose_VA16PPoc <-> count_AbvBlw_asym_ratio;-0.1385;0.1385
diffPriceClose_VA16PPoc <-> count_blw_tot_ratio;0.1385;0.1385
diffPriceClose_VA16PPoc <-> count_abv_tot_ratio;-0.1385;0.1385
diffPriceClose_VA16PPoc <-> ratio_delta_vol_VA21P;0.1316;0.1316
diffPriceClose_VA16PPoc <-> vol_volatility_score;0.1263;0.1263
ratio_delta_vol_VA16P <-> absorption_intensity_repeat_bearish_vol;0.1260;0.1260
diffPriceClose_VA16PPoc <-> absorption_intensity_repeat_bearish_vol;0.1234;0.1234
ratio_delta_vol_VA16P <-> bearish_absorption_intensity_repeat_count;0.1212;0.1212
diffPriceClose_VA16PPoc <-> bearish_asc_ask_bid_delta_imbalance;0.1162;0.1162
ratio_delta_vol_VA16P <-> bearish_asc_ask_bid_delta_imbalance;0.1142;0.1142
diffPriceClose_VA16PPoc <-> bullish_asc_dynamics;0.1135;0.1135
diffPriceClose_VA16PPoc <-> bullish_asc_ask_bid_imbalance;0.1135;0.1135
diffPriceClose_VA16PPoc <-> bearish_asc_dynamics;0.1119;0.1119
diffPriceClose_VA16PPoc <-> bearish_asc_ask_bid_imbalance;0.1119;0.1119
diffPriceClose_VA16PPoc <-> bearish_absorption_score;0.1074;0.1074
diffPriceClose_VA16PPoc <-> bullish_asc_dsc_ratio;0.1013;0.1013
diffPriceClose_VA16PPoc <-> bullish_absorption_ratio;0.1013;0.1013
diffPriceClose_VA16PPoc <-> price_volume_dynamic;0.1010;0.1010
diffPriceClose_VA16PPoc <-> bullish_imbalance_evolution;0.1001;0.1001
diffPriceClose_VA16PPoc <-> bearish_imbalance_evolution;0.0970;0.0970
ratio_delta_vol_VA16P <-> bearish_dsc_ask_bid_delta_imbalance;0.0968;0.0968
diffPriceClose_VA16PPoc <-> bullish_asc_ask_bid_delta_imbalance;0.0958;0.0958
diffPriceClose_VA16PPoc <-> overlap_ratio_VA_6P_11P;-0.0946;0.0946
ratio_delta_vol_VA16P <-> bearish_imbalance_evolution;0.0897;0.0897
ratio_delta_vol_VA16P <-> bearish_asc_ask_bid_imbalance;0.0869;0.0869
diffPriceClose_VA16PPoc <-> bearish_combined_pressure;-0.0832;0.0832
diffPriceClose_VA16PPoc <-> bearish_repeatAskBid_ratio;0.0818;0.0818
ratio_delta_vol_VA16P <-> bearish_dsc_ask_bid_imbalance;-0.0798;0.0798
diffPriceClose_VA16PPoc <-> overlap_ratio_VA_6P_21P;-0.0793;0.0793
ratio_delta_vol_VA16P <-> extrem_asc_ratio_bearish_extrem;0.0792;0.0792
diffPriceClose_VA16PPoc <-> bearish_continuation_vs_reversal_extrem;0.0724;0.0724
ratio_delta_vol_VA16P <-> bearish_absorption_score;0.0692;0.0692
diffPriceClose_VA16PPoc <-> bullish_dsc_dynamics;-0.0682;0.0682
diffPriceClose_VA16PPoc <-> bullish_dsc_ask_bid_imbalance;-0.0682;0.0682
ratio_delta_vol_VA16P <-> extrem_asc_dsc_comparison_bearish_extrem;0.0661;0.0661
ratio_delta_vol_VA16P <-> bearish_combined_pressure;-0.0659;0.0659
diffPriceClose_VA16PPoc <-> bearish_dsc_dynamics;-0.0649;0.0649
diffPriceClose_VA16PPoc <-> bearish_dsc_ask_bid_imbalance;-0.0648;0.0648
diffPriceClose_VA16PPoc <-> bearish_asc_dsc_ratio;0.0626;0.0626
diffPriceClose_VA16PPoc <-> bearish_extrem_pressure_ratio_extrem;-0.0620;0.0620
ratio_delta_vol_VA16P <-> extrem_zone_significance_bearish_extrem;0.0579;0.0579
diffPriceClose_VA16PPoc <-> extrem_ask_bid_imbalance_bearish_extrem;0.0569;0.0569
ratio_delta_vol_VA16P <-> extrem_ask_bid_imbalance_bearish_extrem;0.0552;0.0552
diffPriceClose_VA16PPoc <-> bullish_repeatAskBid_ratio;0.0529;0.0529
diffPriceClose_VA16PPoc <-> bearish_extrem_abs_ratio_extrem;0.0512;0.0512
diffPriceClose_VA16PPoc <-> extrem_asc_ratio_bearish_extrem;0.0476;0.0476
diffPriceClose_VA16PPoc <-> bullish_absorption_intensity_repeat_count;-0.0472;0.0472
ratio_delta_vol_VA16P <-> bullish_combined_pressure;-0.0467;0.0467
ratio_delta_vol_VA16P <-> bullish_asc_ask_bid_delta_imbalance;0.0450;0.0450
diffPriceClose_VA16PPoc <-> bearish_repeat_ticks_ratio_extrem;0.0440;0.0440
diffPriceClose_VA16PPoc <-> extrem_asc_dsc_comparison_bearish_extrem;0.0428;0.0428
ratio_delta_vol_VA16P <-> vol_volatility_score;0.0425;0.0425
diffPriceClose_VA16PPoc <-> bearish_dsc_ask_bid_delta_imbalance;0.0403;0.0403
ratio_delta_vol_VA16P <-> bullish_absorption_score;0.0401;0.0401
ratio_delta_vol_VA16P <-> absorption_intensity_repeat_bullish_vol;-0.0394;0.0394
diffPriceClose_VA16PPoc <-> absorption_intensity_repeat_bullish_vol;-0.0391;0.0391
diffPriceClose_VA16PPoc <-> bearish_absorption_ratio;-0.0364;0.0364
diffPriceClose_VA16PPoc <-> bullish_absorption_score;0.0363;0.0363
diffPriceClose_VA16PPoc <-> bearish_extrem_dsc_ratio_extrem;-0.0352;0.0352
ratio_delta_vol_VA16P <-> bullish_absorption_intensity_repeat_count;-0.0342;0.0342
ratio_delta_vol_VA16P <-> bearish_extrem_dsc_ratio_extrem;-0.0336;0.0336
diffPriceClose_VA16PPoc <-> bullish_dsc_ask_bid_delta_imbalance;0.0314;0.0314
diffPriceClose_VA16PPoc <-> overlap_ratio_VA_11P_21P;0.0283;0.0283
ratio_delta_vol_VA16P <-> bullish_absorption_ratio;0.0269;0.0269
diffPriceClose_VA16PPoc <-> bullish_combined_pressure;-0.0262;0.0262
ratio_delta_vol_VA16P <-> bullish_asc_ask_bid_imbalance;0.0247;0.0247
diffPriceClose_VA16PPoc <-> bearish_extrem_vs_rest_activity_extrem;-0.0224;0.0224
ratio_delta_vol_VA16P <-> bearish_repeatAskBid_ratio;0.0207;0.0207
ratio_delta_vol_VA16P <-> naked_poc_dist_above;0.0168;0.0168
ratio_delta_vol_VA16P <-> bearish_absorption_ratio;-0.0154;0.0154
ratio_delta_vol_VA16P <-> bullish_imbalance_evolution;0.0137;0.0137
ratio_delta_vol_VA16P <-> count_AbvBlw_asym_ratio;0.0131;0.0131
ratio_delta_vol_VA16P <-> count_blw_tot_ratio;-0.0131;0.0131
ratio_delta_vol_VA16P <-> count_abv_tot_ratio;0.0131;0.0131
ratio_delta_vol_VA16P <-> naked_poc_dist_below;0.0125;0.0125
diffPriceClose_VA16PPoc <-> extrem_zone_significance_bearish_extrem;0.0123;0.0123
diffPriceClose_VA16PPoc <-> bearish_extrem_zone_volume_ratio_extrem;-0.0119;0.0119
diffPriceClose_VA16PPoc <-> bullish_market_context_score;0.0056;0.0056
ratio_delta_vol_VA16P <-> bearish_market_context_score;-0.0015;0.0015
ratio_delta_vol_VA16P <-> bullish_repeatAskBid_ratio;0.0014;0.0014
ratio_delta_vol_VA16P <-> bullish_dsc_ask_bid_delta_imbalance;0.0008;0.0008
ratio_delta_vol_VA16P <-> bullish_market_context_score;0.0008;0.0008
ratio_delta_vol_VA16P <-> bullish_dsc_ask_bid_imbalance;-0.0004;0.0004
diffPriceClose_VA16PvaH <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
diffPriceClose_VA16PvaH <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
diffPriceClose_VA16PvaH <-> bullish_extrem_pressure_ratio_extrem;nan;nan
diffPriceClose_VA16PvaH <-> bullish_extrem_abs_ratio_extrem;nan;nan
diffPriceClose_VA16PvaH <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
diffPriceClose_VA16PvaH <-> bullish_continuation_vs_reversal_extrem;nan;nan
diffPriceClose_VA16PvaH <-> bullish_repeat_ticks_ratio_extrem;nan;nan
diffPriceClose_VA16PvaH <-> bearish_asc_dynamics;0.1274;0.1274
diffPriceClose_VA16PvaH <-> bearish_asc_ask_bid_imbalance;0.1274;0.1274
diffPriceClose_VA16PvaH <-> bearish_asc_ask_bid_delta_imbalance;0.1258;0.1258
diffPriceClose_VA16PvaH <-> bullish_asc_dynamics;0.1181;0.1181
diffPriceClose_VA16PvaH <-> bullish_asc_ask_bid_imbalance;0.1181;0.1181
diffPriceClose_VA16PvaH <-> bearish_imbalance_evolution;0.1156;0.1156
diffPriceClose_VA16PvaH <-> bearish_abs_diff_abv;0.1122;0.1122
diffPriceClose_VA16PvaH <-> bullish_imbalance_evolution;0.1045;0.1045
diffPriceClose_VA16PvaH <-> bullish_asc_dsc_ratio;0.1033;0.1033
diffPriceClose_VA16PvaH <-> bullish_asc_ask_bid_delta_imbalance;0.0952;0.0952
diffPriceClose_VA16PvaH <-> imbalance_score_low;0.0930;0.0930
diffPriceClose_VA16PvaH <-> bullish_ask_abs_ratio_blw;0.0918;0.0918
diffPriceClose_VA16PvaH <-> bearish_dsc_dynamics;-0.0844;0.0844
diffPriceClose_VA16PvaH <-> bearish_dsc_ask_bid_imbalance;-0.0844;0.0844
diffPriceClose_VA16PvaH <-> bearish_continuation_vs_reversal_extrem;0.0823;0.0823
diffPriceClose_VA16PvaH <-> bearish_asc_dsc_ratio;0.0756;0.0756
diffPriceClose_VA16PvaH <-> bullish_abs_diff_blw;0.0737;0.0737
diffPriceClose_VA16PvaH <-> bearish_extrem_revIntensity_ratio_extrem;0.0732;0.0732
diffPriceClose_VA16PvaH <-> bearish_extrem_pressure_ratio_extrem;-0.0730;0.0730
diffPriceClose_VA16PvaH <-> bullish_dsc_dynamics;-0.0715;0.0715
diffPriceClose_VA16PvaH <-> bullish_dsc_ask_bid_imbalance;-0.0715;0.0715
diffPriceClose_VA16PvaH <-> finished_auction_high;0.0705;0.0705
diffPriceClose_VA16PvaH <-> imbalance_score_high;-0.0702;0.0702
diffPriceClose_VA16PvaH <-> extrem_ask_bid_imbalance_bearish_extrem;0.0662;0.0662
diffPriceClose_VA16PvaH <-> bear_imbalance_high_2;-0.0655;0.0655
diffPriceClose_VA16PvaH <-> bearish_repeat_ticks_ratio_extrem;0.0648;0.0648
diffPriceClose_VA16PvaH <-> bear_imbalance_low_1;-0.0613;0.0613
diffPriceClose_VA16PvaH <-> bearish_dsc_ask_bid_delta_imbalance;0.0612;0.0612
diffPriceClose_VA16PvaH <-> bearish_extrem_abs_ratio_extrem;0.0606;0.0606
diffPriceClose_VA16PvaH <-> bear_imbalance_high_3;-0.0585;0.0585
diffPriceClose_VA16PvaH <-> extrem_asc_ratio_bearish_extrem;0.0568;0.0568
diffPriceClose_VA16PvaH <-> bear_imbalance_low_2;-0.0556;0.0556
diffPriceClose_VA16PvaH <-> bearish_bid_abs_ratio_abv;-0.0555;0.0555
diffPriceClose_VA16PvaH <-> extrem_asc_dsc_comparison_bearish_extrem;0.0520;0.0520
diffPriceClose_VA16PvaH <-> bearish_extrem_dsc_ratio_extrem;-0.0405;0.0405
diffPriceClose_VA16PvaH <-> bullish_dsc_ask_bid_delta_imbalance;0.0351;0.0351
diffPriceClose_VA16PvaH <-> bullish_bid_abs_ratio_blw;-0.0305;0.0305
diffPriceClose_VA16PvaH <-> finished_auction_low;-0.0284;0.0284
diffPriceClose_VA16PvaH <-> bearish_extrem_vs_rest_activity_extrem;-0.0173;0.0173
diffPriceClose_VA16PvaH <-> extrem_zone_significance_bearish_extrem;0.0124;0.0124
diffPriceClose_VA16PvaH <-> bear_imbalance_high_1;-0.0121;0.0121
diffPriceClose_VA16PvaH <-> bearish_extrem_zone_volume_ratio_extrem;-0.0064;0.0064
diffPriceClose_VA16PvaH <-> extrem_asc_ratio_bullish_extrem;nan;nan
diffPriceClose_VA16PvaH <-> extrem_dsc_ratio_bullish_extrem;nan;nan
diffPriceClose_VA16PvaH <-> extrem_zone_significance_bullish_extrem;nan;nan
diffPriceClose_VA16PvaH <-> extrem_ask_bid_imbalance_bullish;nan;nan
diffPriceClose_VA16PvaH <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
diffPriceClose_VA16PvaL <-> diffPriceClose_VA21PvaL;0.8954;0.8954
diffPriceClose_VA16PvaL <-> diffPriceClose_VA21PPoc;0.8245;0.8245
diffPriceClose_VA16PvaL <-> poc_diff_6P_16P;0.7332;0.7332
diffPriceClose_VA16PvaL <-> diffPriceClose_VA21PvaH;0.7209;0.7209
diffPriceClose_VA16PvaL <-> perct_VA21P;0.6943;0.6943
diffPriceClose_VA16PvaL <-> poc_diff_6P_21P;0.6532;0.6532
diffPriceClose_VA16PvaL <-> poc_diff_6P_11P;0.5065;0.5065
diffPriceClose_VA16PvaL <-> cumDiffVolDeltaRatio;0.4475;0.4475
diffPriceClose_VA16PvaL <-> poc_diff_11P_21P;0.4097;0.4097
diffPriceClose_VA16PvaL <-> poc_diff_ratio_6P_16P;0.3647;0.3647
diffPriceClose_VA16PvaL <-> poc_diff_ratio_6P_21P;0.3428;0.3428
diffPriceClose_VA16PvaL <-> is_in_range_10_32;-0.3275;0.3275
diffPriceClose_VA16PvaL <-> poc_diff_ratio_6P_11P;0.2372;0.2372
diffPriceClose_VA16PvaL <-> overlap_ratio_VA_6P_16P;-0.2157;0.2157
diffPriceClose_VA16PvaL <-> is_in_range_5_23;-0.2125;0.2125
diffPriceClose_VA16PvaH <-> bearish_market_context_score;-0.1994;0.1994
diffPriceClose_VA16PvaL <-> poc_diff_ratio_11P_21P;0.1980;0.1980
diffPriceClose_VA16PvaL <-> ratio_delta_vol_VA21P;0.1949;0.1949
diffPriceClose_VA16PvaL <-> overlap_ratio_VA_6P_21P;-0.1909;0.1909
diffPriceClose_VA16PvaH <-> bearish_absorption_intensity_repeat_count;0.1725;0.1725
diffPriceClose_VA16PvaH <-> absorption_intensity_repeat_bearish_vol;0.1524;0.1524
diffPriceClose_VA16PvaL <-> market_regimeADX;0.1490;0.1490
diffPriceClose_VA16PvaH <-> count_AbvBlw_asym_ratio;-0.1461;0.1461
diffPriceClose_VA16PvaH <-> count_blw_tot_ratio;0.1461;0.1461
diffPriceClose_VA16PvaH <-> count_abv_tot_ratio;-0.1461;0.1461
diffPriceClose_VA16PvaL <-> bearish_reversal_force;-0.1417;0.1417
diffPriceClose_VA16PvaL <-> range_strength_5_23;-0.1407;0.1407
diffPriceClose_VA16PvaL <-> asymetrie_volume;-0.1365;0.1365
diffPriceClose_VA16PvaL <-> VolAbv_vol_ratio;-0.1364;0.1364
diffPriceClose_VA16PvaL <-> bullish_reversal_force;0.1355;0.1355
diffPriceClose_VA16PvaL <-> VolBlw_vol_ratio;0.1351;0.1351
diffPriceClose_VA16PvaL <-> overlap_ratio_VA_6P_11P;-0.1338;0.1338
diffPriceClose_VA16PvaH <-> bearish_absorption_score;0.1318;0.1318
diffPriceClose_VA16PvaH <-> vol_volatility_score;0.1311;0.1311
diffPriceClose_VA16PvaL <-> diffVolCandle_0_1Ratio;0.1220;0.1220
diffPriceClose_VA16PvaL <-> VolPocVolCandleRatio;-0.1191;0.1191
diffPriceClose_VA16PvaL <-> bearish_ask_abs_ratio_abv;0.1181;0.1181
diffPriceClose_VA16PvaL <-> bullish_ask_score;0.1176;0.1176
diffPriceClose_VA16PvaL <-> bullish_imnbScore_score;0.1155;0.1155
diffPriceClose_VA16PvaL <-> bearish_ask_ratio;0.1148;0.1148
diffPriceClose_VA16PvaH <-> price_volume_dynamic;0.1146;0.1146
diffPriceClose_VA16PvaH <-> bearish_repeatAskBid_ratio;0.1091;0.1091
diffPriceClose_VA16PvaL <-> VolCandleMeanxRatio;0.1081;0.1081
diffPriceClose_VA16PvaL <-> ratioDeltaAbv;0.1020;0.1020
diffPriceClose_VA16PvaL <-> bearish_ask_bid_ratio;0.0962;0.0962
diffPriceClose_VA16PvaL <-> bearish_abs_diff_abv;0.0947;0.0947
diffPriceClose_VA16PvaL <-> range_strength_10_32;-0.0946;0.0946
diffPriceClose_VA16PvaH <-> bearish_combined_pressure;-0.0914;0.0914
diffPriceClose_VA16PvaH <-> bullish_repeatAskBid_ratio;0.0701;0.0701
diffPriceClose_VA16PvaL <-> ratioDeltaBlw;0.0683;0.0683
diffPriceClose_VA16PvaL <-> bullish_ask_bid_ratio;-0.0645;0.0645
diffPriceClose_VA16PvaH <-> naked_poc_dist_below;0.0631;0.0631
diffPriceClose_VA16PvaH <-> bullish_absorption_score;0.0580;0.0580
diffPriceClose_VA16PvaL <-> overlap_ratio_VA_11P_21P;-0.0493;0.0493
diffPriceClose_VA16PvaL <-> pocDeltaPocVolRatio;0.0401;0.0401
diffPriceClose_VA16PvaH <-> bullish_absorption_intensity_repeat_count;-0.0385;0.0385
diffPriceClose_VA16PvaH <-> bullish_combined_pressure;-0.0307;0.0307
diffPriceClose_VA16PvaH <-> absorption_intensity_repeat_bullish_vol;-0.0300;0.0300
diffPriceClose_VA16PvaH <-> naked_poc_dist_above;0.0247;0.0247
diffPriceClose_VA16PvaL <-> diffVolDelta_0_1Ratio;0.0084;0.0084
diffPriceClose_VA16PvaL <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
diffPriceClose_VA16PvaL <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
diffPriceClose_VA16PvaL <-> bullish_extrem_pressure_ratio_extrem;nan;nan
diffPriceClose_VA16PvaL <-> bullish_extrem_abs_ratio_extrem;nan;nan
diffPriceClose_VA16PvaL <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
diffPriceClose_VA16PvaL <-> bullish_continuation_vs_reversal_extrem;nan;nan
diffPriceClose_VA16PvaL <-> bullish_repeat_ticks_ratio_extrem;nan;nan
diffPriceClose_VA16PvaL <-> bullish_asc_ask_bid_imbalance;0.1156;0.1156
diffPriceClose_VA16PvaL <-> bullish_asc_dynamics;0.1155;0.1155
diffPriceClose_VA16PvaL <-> bearish_asc_ask_bid_delta_imbalance;0.1136;0.1136
diffPriceClose_VA16PvaL <-> bullish_asc_dsc_ratio;0.1089;0.1089
diffPriceClose_VA16PvaL <-> bearish_asc_dynamics;0.1078;0.1078
diffPriceClose_VA16PvaL <-> bearish_asc_ask_bid_imbalance;0.1078;0.1078
diffPriceClose_VA16PvaH <-> bullish_absorption_ratio;0.1033;0.1033
diffPriceClose_VA16PvaL <-> bearish_imbalance_evolution;0.0928;0.0928
diffPriceClose_VA16PvaL <-> bearish_bid_ratio;-0.0854;0.0854
diffPriceClose_VA16PvaL <-> bullish_ask_abs_ratio_blw;0.0844;0.0844
diffPriceClose_VA16PvaL <-> bullish_ask_ratio;0.0823;0.0823
diffPriceClose_VA16PvaL <-> bullish_abs_diff_blw;0.0754;0.0754
diffPriceClose_VA16PvaL <-> bearish_continuation_vs_reversal_extrem;0.0745;0.0745
diffPriceClose_VA16PvaL <-> imbalance_score_low;0.0731;0.0731
diffPriceClose_VA16PvaL <-> bullish_dsc_dynamics;-0.0702;0.0702
diffPriceClose_VA16PvaL <-> bull_imbalance_low_3;0.0679;0.0679
diffPriceClose_VA16PvaL <-> bullish_bid_ratio;-0.0659;0.0659
diffPriceClose_VA16PvaL <-> bearish_asc_dsc_ratio;0.0650;0.0650
diffPriceClose_VA16PvaL <-> imbalance_score_high;-0.0642;0.0642
diffPriceClose_VA16PvaL <-> bearish_dsc_dynamics;-0.0612;0.0612
diffPriceClose_VA16PvaL <-> bearish_dsc_ask_bid_imbalance;-0.0612;0.0612
diffPriceClose_VA16PvaL <-> bearish_extrem_revIntensity_ratio_extrem;0.0601;0.0601
diffPriceClose_VA16PvaL <-> finished_auction_high;0.0592;0.0592
diffPriceClose_VA16PvaL <-> bearish_extrem_pressure_ratio_extrem;-0.0589;0.0589
diffPriceClose_VA16PvaL <-> bearish_extrem_abs_ratio_extrem;0.0579;0.0579
diffPriceClose_VA16PvaL <-> bear_imbalance_low_2;-0.0544;0.0544
diffPriceClose_VA16PvaL <-> bearish_bid_score;-0.0524;0.0524
diffPriceClose_VA16PvaL <-> bearish_bid_abs_ratio_abv;-0.0517;0.0517
diffPriceClose_VA16PvaL <-> bull_imbalance_low_2;0.0513;0.0513
diffPriceClose_VA16PvaL <-> bear_imbalance_low_1;-0.0509;0.0509
diffPriceClose_VA16PvaL <-> bear_imbalance_high_2;-0.0503;0.0503
diffPriceClose_VA16PvaL <-> bull_imbalance_high_1;0.0476;0.0476
diffPriceClose_VA16PvaL <-> bear_imbalance_low_0;-0.0433;0.0433
diffPriceClose_VA16PvaL <-> bullish_bid_abs_ratio_blw;-0.0429;0.0429
diffPriceClose_VA16PvaL <-> bull_imbalance_high_2;0.0426;0.0426
diffPriceClose_VA16PvaH <-> bearish_absorption_ratio;-0.0417;0.0417
diffPriceClose_VA16PvaL <-> bear_imbalance_high_3;-0.0413;0.0413
diffPriceClose_VA16PvaL <-> bull_imbalance_low_1;0.0408;0.0408
diffPriceClose_VA16PvaL <-> bearish_dsc_ask_bid_delta_imbalance;0.0379;0.0379
diffPriceClose_VA16PvaL <-> bearish_repeat_ticks_ratio_extrem;0.0365;0.0365
diffPriceClose_VA16PvaL <-> bearish_imnbScore_score;-0.0308;0.0308
diffPriceClose_VA16PvaL <-> bull_imbalance_high_0;0.0263;0.0263
diffPriceClose_VA16PvaL <-> bearish_ask_score;-0.0237;0.0237
diffPriceClose_VA16PvaL <-> bearish_extrem_vs_rest_activity_extrem;-0.0191;0.0191
diffPriceClose_VA16PvaL <-> bear_imbalance_high_1;-0.0186;0.0186
diffPriceClose_VA16PvaL <-> finished_auction_low;-0.0169;0.0169
diffPriceClose_VA16PvaL <-> bearish_extrem_zone_volume_ratio_extrem;-0.0133;0.0133
diffPriceClose_VA16PvaL <-> bullish_bid_score;-0.0027;0.0027
diffPriceClose_VA16PvaH <-> bullish_market_context_score;0.0012;0.0012
diffPriceClose_VA16PvaL <-> extrem_asc_ratio_bullish_extrem;nan;nan
diffPriceClose_VA16PvaL <-> extrem_dsc_ratio_bullish_extrem;nan;nan
diffPriceClose_VA16PvaL <-> extrem_zone_significance_bullish_extrem;nan;nan
diffPriceClose_VA16PvaL <-> extrem_ask_bid_imbalance_bullish;nan;nan
diffPriceClose_VA16PvaL <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
perct_VA21P <-> diffPriceClose_VA21PvaH;0.9061;0.9061
perct_VA21P <-> diffPriceClose_VA21PPoc;0.8681;0.8681
perct_VA21P <-> diffPriceClose_VA21PvaL;0.7268;0.7268
perct_VA21P <-> poc_diff_6P_21P;0.7072;0.7072
perct_VA21P <-> poc_diff_6P_16P;0.5906;0.5906
perct_VA21P <-> poc_diff_11P_21P;0.5411;0.5411
perct_VA21P <-> poc_diff_6P_11P;0.4244;0.4244
perct_VA21P <-> cumDiffVolDeltaRatio;0.4100;0.4100
perct_VA21P <-> range_strength_10_32;0.1940;0.1940
perct_VA21P <-> is_in_range_10_32;-0.1804;0.1804
perct_VA21P <-> is_in_range_5_23;-0.1702;0.1702
diffPriceClose_VA16PvaL <-> bearish_market_context_score;-0.1650;0.1650
diffPriceClose_VA16PvaL <-> vol_volatility_score;0.1462;0.1462
perct_VA21P <-> bearish_reversal_force;-0.1452;0.1452
perct_VA21P <-> bearish_ask_abs_ratio_abv;0.1425;0.1425
perct_VA21P <-> VolCandleMeanxRatio;0.1410;0.1410
diffPriceClose_VA16PvaL <-> count_AbvBlw_asym_ratio;-0.1384;0.1384
diffPriceClose_VA16PvaL <-> count_blw_tot_ratio;0.1384;0.1384
diffPriceClose_VA16PvaL <-> count_abv_tot_ratio;-0.1384;0.1384
perct_VA21P <-> VolAbv_vol_ratio;-0.1380;0.1380
perct_VA21P <-> bearish_ask_ratio;0.1378;0.1378
diffPriceClose_VA16PvaL <-> bearish_absorption_intensity_repeat_count;0.1374;0.1374
perct_VA21P <-> asymetrie_volume;-0.1372;0.1372
perct_VA21P <-> diffVolCandle_0_1Ratio;0.1368;0.1368
perct_VA21P <-> bullish_reversal_force;0.1354;0.1354
perct_VA21P <-> VolBlw_vol_ratio;0.1354;0.1354
perct_VA21P <-> poc_diff_ratio_6P_16P;0.1301;0.1301
diffPriceClose_VA16PvaL <-> price_volume_dynamic;0.1249;0.1249
perct_VA21P <-> poc_diff_ratio_6P_21P;0.1228;0.1228
perct_VA21P <-> poc_diff_ratio_6P_11P;0.1225;0.1225
perct_VA21P <-> ratioDeltaAbv;0.1223;0.1223
perct_VA21P <-> VolPocVolCandleRatio;-0.1205;0.1205
