Correlation_Pair;Correlation_Value;Absolute_Correlation
bull_imbalance_high_1 <-> bearish_dsc_dynamics;-0.2232;0.2232
bull_imbalance_high_1 <-> bearish_dsc_ask_bid_imbalance;-0.2230;0.2230
bearish_ask_bid_ratio <-> asymetrie_volume;-0.2228;0.2228
bull_imbalance_low_2 <-> bearish_dsc_dynamics;-0.2225;0.2225
VolPocVolCandleRatio <-> bullish_abs_diff_blw;-0.2223;0.2223
bull_imbalance_low_2 <-> bearish_dsc_ask_bid_imbalance;-0.2223;0.2223
diffVolCandle_0_1Ratio <-> bearish_dsc_ask_bid_delta_imbalance;0.2218;0.2218
ratioDeltaAbv <-> bear_imbalance_high_1;-0.2213;0.2213
VolCandleMeanxRatio <-> bearish_ask_abs_ratio_abv;0.2213;0.2213
bearish_dsc_ask_bid_delta_imbalance <-> vol_volatility_score;0.2212;0.2212
bull_imbalance_high_1 <-> bearish_asc_dsc_ratio;0.2209;0.2209
bull_imbalance_low_1 <-> vol_volatility_score;0.2208;0.2208
bearish_ask_bid_ratio <-> bear_imbalance_high_1;-0.2203;0.2203
bullish_reversal_force <-> bearish_bid_ratio;-0.2200;0.2200
bearish_ask_bid_ratio <-> VolAbv_vol_ratio;-0.2200;0.2200
bull_imbalance_low_1 <-> bearish_absorption_intensity_repeat_count;0.2200;0.2200
VolBlw_vol_ratio <-> bearish_bid_ratio;-0.2199;0.2199
bear_imbalance_low_2 <-> bullish_imbalance_evolution;-0.2196;0.2196
bear_imbalance_low_1 <-> bullish_bid_abs_ratio_blw;0.2191;0.2191
diffPriceClose_VA21PvaL <-> poc_diff_ratio_11P_21P;0.2187;0.2187
poc_diff_ratio_6P_16P <-> is_in_range_10_32;-0.2187;0.2187
bullish_imnbScore_score <-> imbalance_score_low;0.2186;0.2186
finished_auction_low <-> bullish_imbalance_evolution;-0.2183;0.2183
asymetrie_volume <-> bearish_bid_ratio;0.2182;0.2182
overlap_ratio_VA_6P_11P <-> poc_diff_6P_21P;-0.2180;0.2180
pocDeltaPocVolRatio <-> bull_imbalance_high_0;0.2180;0.2180
bullish_imnbScore_score <-> bull_imbalance_low_3;0.2178;0.2178
poc_diff_ratio_6P_21P <-> is_in_range_10_32;-0.2174;0.2174
bearish_bid_score <-> bear_imbalance_low_2;0.2171;0.2171
bearish_dsc_ask_bid_imbalance <-> bearish_absorption_score;-0.2169;0.2169
bearish_dsc_dynamics <-> bearish_absorption_score;-0.2168;0.2168
bullish_ask_score <-> bear_imbalance_low_1;-0.2167;0.2167
bear_imbalance_low_1 <-> absorption_intensity_repeat_bullish_vol;0.2166;0.2166
VolBlw_vol_ratio <-> bear_imbalance_low_0;-0.2165;0.2165
bullish_reversal_force <-> bear_imbalance_low_0;-0.2164;0.2164
VolAbv_vol_ratio <-> bearish_bid_ratio;0.2163;0.2163
bearish_reversal_force <-> bearish_imnbScore_score;0.2162;0.2162
VolPocVolCandleRatio <-> bullish_repeatAskBid_ratio;-0.2162;0.2162
asymetrie_volume <-> bear_imbalance_low_0;0.2162;0.2162
overlap_ratio_VA_6P_16P <-> is_in_range_10_32;0.2160;0.2160
diffVolDelta_0_1Ratio <-> bull_imbalance_high_1;0.2160;0.2160
ratioDeltaBlw <-> bear_imbalance_low_2;-0.2158;0.2158
bear_imbalance_high_3 <-> bearish_asc_dynamics;-0.2156;0.2156
bear_imbalance_high_3 <-> bearish_asc_ask_bid_imbalance;-0.2156;0.2156
VolAbv_vol_ratio <-> bear_imbalance_low_0;0.2153;0.2153
asymetrie_volume <-> bullish_absorption_score;-0.2153;0.2153
bearish_ask_abs_ratio_abv <-> bearish_absorption_score;0.2153;0.2153
bearish_imnbScore_score <-> bear_imbalance_low_1;0.2150;0.2150
bear_imbalance_low_0 <-> count_AbvBlw_asym_ratio;0.2149;0.2149
bear_imbalance_low_0 <-> count_blw_tot_ratio;-0.2149;0.2149
bear_imbalance_low_0 <-> count_abv_tot_ratio;0.2149;0.2149
bearish_imnbScore_score <-> imbalance_score_high;0.2148;0.2148
VolCandleMeanxRatio <-> bearish_ask_ratio;0.2147;0.2147
bear_imbalance_low_1 <-> bullish_asc_ask_bid_imbalance;-0.2146;0.2146
diffVolCandle_0_1Ratio <-> VolPocVolCandleRatio;-0.2145;0.2145
bear_imbalance_low_1 <-> bullish_asc_dynamics;-0.2144;0.2144
bearish_ask_score <-> bearish_asc_dynamics;0.2142;0.2142
bearish_ask_score <-> bearish_asc_ask_bid_imbalance;0.2142;0.2142
diffPriceClose_VA21PPoc <-> is_in_range_10_32;-0.2138;0.2138
bullish_ask_bid_ratio <-> bull_imbalance_low_2;-0.2134;0.2134
bull_imbalance_low_1 <-> absorption_intensity_repeat_bearish_vol;0.2133;0.2133
VolCandleMeanxRatio <-> bullish_ask_score;0.2132;0.2132
bullish_asc_dsc_ratio <-> naked_poc_dist_below;0.2131;0.2131
bullish_absorption_ratio <-> naked_poc_dist_below;0.2131;0.2131
bull_imbalance_low_2 <-> bullish_imbalance_evolution;0.2130;0.2130
bear_imbalance_high_1 <-> finished_auction_high;0.2128;0.2128
bear_imbalance_high_1 <-> bearish_asc_ask_bid_delta_imbalance;-0.2124;0.2124
bullish_bid_ratio <-> bear_imbalance_low_2;0.2123;0.2123
bull_imbalance_low_3 <-> imbalance_score_high;-0.2123;0.2123
bull_imbalance_high_0 <-> bearish_asc_dynamics;0.2121;0.2121
bull_imbalance_high_0 <-> bearish_asc_ask_bid_imbalance;0.2121;0.2121
bull_imbalance_high_2 <-> bearish_dsc_dynamics;-0.2118;0.2118
bullish_ask_bid_ratio <-> bull_imbalance_low_3;-0.2117;0.2117
bull_imbalance_high_2 <-> bearish_dsc_ask_bid_imbalance;-0.2117;0.2117
diffVolCandle_0_1Ratio <-> bearish_absorption_score;0.2116;0.2116
price_volume_dynamic <-> bullish_absorption_score;0.2115;0.2115
overlap_ratio_VA_6P_21P <-> poc_diff_11P_21P;-0.2111;0.2111
VolCandleMeanxRatio <-> bearish_absorption_intensity_repeat_count;0.2104;0.2104
bearish_absorption_ratio <-> bearish_absorption_intensity_repeat_count;-0.2104;0.2104
diffVolDelta_0_1Ratio <-> bullish_dsc_dynamics;-0.2101;0.2101
diffVolDelta_0_1Ratio <-> bullish_dsc_ask_bid_imbalance;-0.2101;0.2101
bear_imbalance_low_0 <-> bullish_abs_diff_blw;-0.2100;0.2100
VolCandleMeanxRatio <-> bearish_imbalance_evolution;0.2099;0.2099
imbalance_score_low <-> bullish_market_context_score;0.2094;0.2094
bearish_asc_dsc_ratio <-> bearish_absorption_ratio;-0.2094;0.2094
bull_imbalance_high_0 <-> bearish_imbalance_evolution;0.2093;0.2093
bullish_ask_bid_ratio <-> bear_imbalance_low_1;0.2080;0.2080
VolCandleMeanxRatio <-> imbalance_score_low;0.2078;0.2078
imbalance_score_low <-> bearish_absorption_ratio;-0.2077;0.2077
bull_imbalance_low_3 <-> bearish_dsc_ask_bid_imbalance;-0.2076;0.2076
diffVolCandle_0_1Ratio <-> bearish_repeatAskBid_ratio;0.2075;0.2075
bull_imbalance_low_3 <-> bearish_dsc_dynamics;-0.2075;0.2075
bearish_absorption_ratio <-> absorption_intensity_repeat_bearish_vol;-0.2074;0.2074
bear_imbalance_low_1 <-> bullish_absorption_intensity_repeat_count;0.2069;0.2069
bear_imbalance_low_2 <-> absorption_intensity_repeat_bearish_vol;-0.2066;0.2066
bull_imbalance_high_2 <-> bearish_asc_dsc_ratio;0.2063;0.2063
bear_imbalance_low_2 <-> bearish_absorption_intensity_repeat_count;-0.2063;0.2063
bullish_asc_dsc_ratio <-> bullish_dsc_ask_bid_delta_imbalance;0.2055;0.2055
bullish_dsc_ask_bid_delta_imbalance <-> bullish_absorption_ratio;0.2055;0.2055
finished_auction_high <-> bearish_asc_ask_bid_delta_imbalance;0.2051;0.2051
diffVolDelta_0_1Ratio <-> bull_imbalance_high_2;0.2045;0.2045
bearish_ask_bid_ratio <-> bear_imbalance_low_0;-0.2043;0.2043
bullish_asc_dsc_ratio <-> bullish_absorption_score;0.2038;0.2038
bullish_absorption_ratio <-> bullish_absorption_score;0.2038;0.2038
VolBlw_vol_ratio <-> bullish_absorption_score;0.2036;0.2036
overlap_ratio_VA_6P_21P <-> market_regimeADX;-0.2035;0.2035
bullish_dsc_dynamics <-> vol_volatility_score;-0.2032;0.2032
bullish_dsc_ask_bid_imbalance <-> vol_volatility_score;-0.2032;0.2032
bullish_reversal_force <-> bullish_absorption_score;0.2031;0.2031
VolCandleMeanxRatio <-> absorption_intensity_repeat_bearish_vol;0.2015;0.2015
bear_imbalance_low_1 <-> bullish_imbalance_evolution;-0.2010;0.2010
bull_imbalance_low_1 <-> bullish_bid_abs_ratio_blw;-0.2007;0.2007
bull_imbalance_high_0 <-> bearish_asc_dsc_ratio;0.2006;0.2006
bullish_dsc_dynamics <-> naked_poc_dist_below;-0.2003;0.2003
bullish_dsc_ask_bid_imbalance <-> naked_poc_dist_below;-0.2003;0.2003
bearish_ask_ratio <-> bearish_absorption_score;0.1996;0.1996
VolPocVolCandleRatio <-> bear_imbalance_low_0;0.1989;0.1989
bull_imbalance_low_1 <-> bullish_absorption_intensity_repeat_count;-0.1989;0.1989
bearish_asc_ask_bid_delta_imbalance <-> bullish_absorption_score;-0.1984;0.1984
VolPocVolCandleRatio <-> bearish_bid_ratio;0.1982;0.1982
bullish_imnbScore_score <-> bear_imbalance_low_2;-0.1982;0.1982
VolPocVolCandleRatio <-> bullish_dsc_ask_bid_delta_imbalance;-0.1979;0.1979
diffVolDelta_0_1Ratio <-> bullish_imnbScore_score;0.1978;0.1978
overlap_ratio_VA_6P_16P <-> overlap_ratio_VA_11P_21P;0.1960;0.1960
bull_imbalance_low_2 <-> imbalance_score_high;-0.1957;0.1957
bearish_bid_score <-> bull_imbalance_high_1;-0.1950;0.1950
overlap_ratio_VA_11P_21P <-> range_strength_10_32;0.1948;0.1948
bearish_bid_score <-> bull_imbalance_low_2;-0.1948;0.1948
bull_imbalance_low_1 <-> absorption_intensity_repeat_bullish_vol;-0.1945;0.1945
bearish_abs_diff_abv <-> bearish_market_context_score;0.1942;0.1942
poc_diff_ratio_6P_21P <-> market_regimeADX;0.1941;0.1941
bullish_ask_abs_ratio_blw <-> bearish_absorption_intensity_repeat_count;0.1936;0.1936
VolPocVolCandleRatio <-> bearish_market_context_score;0.1935;0.1935
bearish_dsc_ask_bid_delta_imbalance <-> bearish_repeatAskBid_ratio;0.1931;0.1931
bearish_asc_dynamics <-> bearish_dsc_ask_bid_delta_imbalance;0.1930;0.1930
bearish_asc_ask_bid_imbalance <-> bearish_dsc_ask_bid_delta_imbalance;0.1930;0.1930
bull_imbalance_low_1 <-> bearish_repeatAskBid_ratio;0.1928;0.1928
bearish_ask_bid_ratio <-> VolPocVolCandleRatio;-0.1924;0.1924
diffVolCandle_0_1Ratio <-> vol_volatility_score;0.1920;0.1920
diffVolDelta_0_1Ratio <-> bearish_absorption_ratio;-0.1920;0.1920
bull_imbalance_high_0 <-> absorption_intensity_repeat_bearish_vol;0.1915;0.1915
bearish_ask_ratio <-> bear_imbalance_high_1;-0.1913;0.1913
bearish_imnbScore_score <-> bull_imbalance_high_2;-0.1912;0.1912
pocDeltaPocVolRatio <-> bull_imbalance_low_2;0.1908;0.1908
bullish_imnbScore_score <-> bear_imbalance_low_1;-0.1904;0.1904
bullish_ask_bid_ratio <-> bear_imbalance_low_2;0.1902;0.1902
finished_auction_low <-> bullish_abs_diff_blw;-0.1899;0.1899
bull_imbalance_low_3 <-> bullish_bid_abs_ratio_blw;-0.1893;0.1893
overlap_ratio_VA_6P_11P <-> is_in_range_10_32;0.1891;0.1891
bearish_bid_score <-> bull_imbalance_low_1;-0.1884;0.1884
bull_imbalance_low_3 <-> absorption_intensity_repeat_bullish_vol;-0.1880;0.1880
bear_imbalance_low_0 <-> bearish_bid_abs_ratio_abv;0.1877;0.1877
bearish_repeatAskBid_ratio <-> bearish_market_context_score;-0.1875;0.1875
bullish_dsc_dynamics <-> bearish_absorption_score;-0.1873;0.1873
bullish_dsc_ask_bid_imbalance <-> bearish_absorption_score;-0.1873;0.1873
bearish_dsc_ask_bid_delta_imbalance <-> bullish_absorption_score;0.1869;0.1869
diffVolDelta_0_1Ratio <-> cumDiffVolDeltaRatio;-0.1868;0.1868
bull_imbalance_low_2 <-> bear_imbalance_high_2;-0.1868;0.1868
diffVolDelta_0_1Ratio <-> bullish_dsc_ask_bid_delta_imbalance;0.1867;0.1867
bearish_bid_ratio <-> bearish_market_context_score;-0.1867;0.1867
bear_imbalance_low_2 <-> bearish_dsc_ask_bid_delta_imbalance;-0.1865;0.1865
diffVolCandle_0_1Ratio <-> bearish_dsc_dynamics;-0.1864;0.1864
poc_diff_11P_21P <-> cumDiffVolDeltaRatio;0.1858;0.1858
diffVolCandle_0_1Ratio <-> bearish_dsc_ask_bid_imbalance;-0.1856;0.1856
bullish_imnbScore_score <-> bull_imbalance_low_2;0.1855;0.1855
is_in_range_10_32 <-> cumDiffVolDeltaRatio;-0.1854;0.1854
bearish_reversal_force <-> bearish_bid_ratio;0.1845;0.1845
pocDeltaPocVolRatio <-> bearish_market_context_score;0.1842;0.1842
bearish_imnbScore_score <-> bear_imbalance_high_2;0.1842;0.1842
bear_imbalance_low_0 <-> bearish_absorption_score;-0.1842;0.1842
bull_imbalance_low_3 <-> bullish_absorption_intensity_repeat_count;-0.1838;0.1838
bearish_bid_abs_ratio_abv <-> bullish_absorption_score;0.1838;0.1838
bear_imbalance_low_2 <-> bearish_absorption_ratio;0.1837;0.1837
bull_imbalance_low_2 <-> bearish_dsc_ask_bid_delta_imbalance;0.1835;0.1835
bearish_ask_bid_ratio <-> bearish_absorption_ratio;-0.1834;0.1834
diffVolCandle_0_1Ratio <-> imbalance_score_low;0.1832;0.1832
bullish_imnbScore_score <-> vol_volatility_score;0.1831;0.1831
VolCandleMeanxRatio <-> bear_imbalance_low_2;-0.1829;0.1829
bull_imbalance_low_1 <-> bearish_dsc_dynamics;-0.1824;0.1824
bull_imbalance_low_1 <-> bearish_dsc_ask_bid_imbalance;-0.1824;0.1824
bullish_asc_dsc_ratio <-> bullish_repeatAskBid_ratio;0.1824;0.1824
bullish_absorption_ratio <-> bullish_repeatAskBid_ratio;0.1824;0.1824
bearish_ask_bid_ratio <-> bearish_market_context_score;0.1821;0.1821
bear_imbalance_low_2 <-> bearish_asc_dsc_ratio;-0.1821;0.1821
overlap_ratio_VA_6P_21P <-> is_in_range_10_32;0.1816;0.1816
ratio_delta_vol_VA21P <-> price_volume_dynamic;0.1812;0.1812
bear_imbalance_low_1 <-> bearish_absorption_ratio;0.1809;0.1809
bearish_bid_abs_ratio_abv <-> absorption_intensity_repeat_bullish_vol;0.1806;0.1806
diffPriceClose_VA21PvaL <-> poc_diff_ratio_6P_11P;0.1805;0.1805
bear_imbalance_high_1 <-> bearish_ask_abs_ratio_abv;-0.1805;0.1805
bullish_imnbScore_score <-> bullish_absorption_intensity_repeat_count;-0.1802;0.1802
bull_imbalance_high_0 <-> bearish_market_context_score;0.1800;0.1800
bearish_asc_ask_bid_delta_imbalance <-> absorption_intensity_repeat_bullish_vol;-0.1793;0.1793
bearish_ask_score <-> bearish_dsc_ask_bid_delta_imbalance;-0.1791;0.1791
bearish_ask_score <-> bearish_imbalance_evolution;0.1788;0.1788
bear_imbalance_low_1 <-> bearish_asc_dsc_ratio;-0.1788;0.1788
diffVolCandle_0_1Ratio <-> bullish_absorption_score;0.1786;0.1786
bear_imbalance_low_0 <-> bearish_asc_dsc_ratio;-0.1781;0.1781
diffVolCandle_0_1Ratio <-> bearish_imbalance_evolution;0.1780;0.1780
VolPocVolCandleRatio <-> bearish_absorption_ratio;0.1780;0.1780
VolCandleMeanxRatio <-> bearish_asc_dsc_ratio;0.1780;0.1780
bull_imbalance_high_0 <-> bearish_dsc_ask_bid_imbalance;-0.1778;0.1778
diffPriceClose_VA21PvaH <-> bearish_market_context_score;-0.1777;0.1777
bull_imbalance_high_0 <-> bearish_dsc_dynamics;-0.1776;0.1776
bullish_imnbScore_score <-> bullish_bid_abs_ratio_blw;-0.1770;0.1770
VolPocVolCandleRatio <-> bearish_asc_dsc_ratio;-0.1768;0.1768
bear_imbalance_high_2 <-> bearish_asc_dsc_ratio;-0.1767;0.1767
imbalance_score_low <-> bearish_absorption_score;0.1767;0.1767
poc_diff_6P_16P <-> is_in_range_10_32;-0.1766;0.1766
poc_diff_6P_21P <-> poc_diff_ratio_11P_21P;0.1762;0.1762
bull_imbalance_low_3 <-> bearish_asc_dsc_ratio;0.1759;0.1759
bearish_absorption_ratio <-> count_AbvBlw_asym_ratio;0.1759;0.1759
bearish_absorption_ratio <-> count_blw_tot_ratio;-0.1759;0.1759
bearish_absorption_ratio <-> count_abv_tot_ratio;0.1759;0.1759
asymetrie_volume <-> bearish_absorption_ratio;0.1758;0.1758
bullish_bid_abs_ratio_blw <-> bearish_asc_ask_bid_delta_imbalance;-0.1758;0.1758
VolAbv_vol_ratio <-> bearish_absorption_ratio;0.1755;0.1755
VolCandleMeanxRatio <-> bearish_ask_score;-0.1755;0.1755
bearish_bid_abs_ratio_abv <-> bullish_bid_abs_ratio_blw;0.1755;0.1755
VolBlw_vol_ratio <-> bearish_absorption_ratio;-0.1753;0.1753
bullish_absorption_score <-> naked_poc_dist_below;0.1753;0.1753
bullish_reversal_force <-> bearish_absorption_ratio;-0.1752;0.1752
bull_imbalance_low_1 <-> bearish_ask_abs_ratio_abv;0.1751;0.1751
bearish_bid_abs_ratio_abv <-> bullish_absorption_intensity_repeat_count;0.1751;0.1751
bearish_bid_score <-> bull_imbalance_low_3;-0.1750;0.1750
diffPriceClose_VA21PvaL <-> is_in_range_5_23;-0.1745;0.1745
bearish_asc_ask_bid_delta_imbalance <-> bullish_absorption_intensity_repeat_count;-0.1745;0.1745
diffVolDelta_0_1Ratio <-> bull_imbalance_high_0;0.1744;0.1744
range_strength_5_23 <-> bearish_repeatAskBid_ratio;-0.1741;0.1741
bullish_ask_abs_ratio_blw <-> naked_poc_dist_below;0.1741;0.1741
bearish_reversal_force <-> bearish_absorption_ratio;0.1737;0.1737
cumDiffVolDeltaRatio <-> VolBlw_vol_ratio;-0.1735;0.1735
bullish_reversal_force <-> cumDiffVolDeltaRatio;-0.1732;0.1732
ratioDeltaAbv <-> VolCandleMeanxRatio;0.1732;0.1732
bullish_imnbScore_score <-> absorption_intensity_repeat_bullish_vol;-0.1726;0.1726
bull_imbalance_high_0 <-> bearish_absorption_intensity_repeat_count;0.1726;0.1726
cumDiffVolDeltaRatio <-> asymetrie_volume;0.1724;0.1724
bear_imbalance_high_1 <-> bearish_repeatAskBid_ratio;0.1722;0.1722
VolCandleMeanxRatio <-> price_volume_dynamic;0.1720;0.1720
bullish_ask_ratio <-> bearish_absorption_intensity_repeat_count;0.1720;0.1720
bull_imbalance_low_1 <-> bearish_imbalance_evolution;0.1719;0.1719
bear_imbalance_low_2 <-> imbalance_score_low;-0.1717;0.1717
bull_imbalance_high_0 <-> bearish_dsc_ask_bid_delta_imbalance;0.1713;0.1713
cumDiffVolDeltaRatio <-> VolAbv_vol_ratio;0.1711;0.1711
bear_imbalance_low_0 <-> bearish_asc_ask_bid_delta_imbalance;-0.1711;0.1711
bear_imbalance_high_3 <-> bearish_asc_dsc_ratio;-0.1708;0.1708
bullish_asc_dsc_ratio <-> bearish_market_context_score;-0.1708;0.1708
bullish_absorption_ratio <-> bearish_market_context_score;-0.1708;0.1708
diffPriceClose_VA21PvaL <-> overlap_ratio_VA_6P_16P;-0.1707;0.1707
VolCandleMeanxRatio <-> bear_imbalance_low_0;-0.1705;0.1705
bearish_imnbScore_score <-> bull_imbalance_high_1;-0.1703;0.1703
cumDiffVolDeltaRatio <-> count_AbvBlw_asym_ratio;0.1700;0.1700
cumDiffVolDeltaRatio <-> count_blw_tot_ratio;-0.1700;0.1700
cumDiffVolDeltaRatio <-> count_abv_tot_ratio;0.1700;0.1700
bullish_asc_dsc_ratio <-> bullish_market_context_score;0.1698;0.1698
bullish_absorption_ratio <-> bullish_market_context_score;0.1698;0.1698
diffPriceClose_VA21PvaH <-> bearish_absorption_intensity_repeat_count;0.1696;0.1696
bearish_imnbScore_score <-> bull_imbalance_low_2;-0.1688;0.1688
VolPocVolCandleRatio <-> bear_imbalance_low_1;0.1687;0.1687
bullish_bid_ratio <-> bearish_asc_ask_bid_delta_imbalance;-0.1686;0.1686
bearish_imbalance_evolution <-> bearish_absorption_score;0.1684;0.1684
poc_diff_6P_21P <-> is_in_range_10_32;-0.1683;0.1683
bearish_reversal_force <-> bearish_dsc_ask_bid_delta_imbalance;-0.1682;0.1682
bearish_ask_ratio <-> bull_imbalance_low_1;0.1681;0.1681
diffPriceClose_VA21PPoc <-> poc_diff_ratio_6P_11P;0.1679;0.1679
bullish_ask_ratio <-> naked_poc_dist_below;0.1679;0.1679
bull_imbalance_low_2 <-> bearish_asc_dsc_ratio;0.1679;0.1679
VolPocVolCandleRatio <-> bearish_dsc_ask_bid_delta_imbalance;-0.1677;0.1677
absorption_intensity_repeat_bullish_vol <-> bearish_absorption_score;0.1675;0.1675
ratioDeltaBlw <-> bear_imbalance_low_0;-0.1672;0.1672
bearish_dsc_dynamics <-> vol_volatility_score;-0.1672;0.1672
bearish_dsc_ask_bid_imbalance <-> vol_volatility_score;-0.1672;0.1672
finished_auction_high <-> bearish_bid_abs_ratio_abv;-0.1670;0.1670
bull_imbalance_low_3 <-> bullish_dsc_dynamics;-0.1666;0.1666
bull_imbalance_low_3 <-> bullish_dsc_ask_bid_imbalance;-0.1666;0.1666
bullish_ask_bid_ratio <-> bull_imbalance_low_1;-0.1662;0.1662
bullish_imnbScore_score <-> bearish_absorption_score;0.1662;0.1662
bullish_bid_ratio <-> bear_imbalance_low_0;0.1660;0.1660
finished_auction_high <-> bearish_asc_dynamics;0.1659;0.1659
finished_auction_high <-> bearish_asc_ask_bid_imbalance;0.1659;0.1659
ratioDeltaAbv <-> diffVolCandle_0_1Ratio;0.1654;0.1654
pocDeltaPocVolRatio <-> bull_imbalance_low_3;0.1650;0.1650
bullish_asc_ask_bid_delta_imbalance <-> bullish_dsc_ask_bid_delta_imbalance;0.1650;0.1650
VolPocVolCandleRatio <-> bearish_imnbScore_score;0.1649;0.1649
VolCandleMeanxRatio <-> bull_imbalance_low_3;0.1648;0.1648
overlap_ratio_VA_6P_21P <-> poc_diff_6P_11P;-0.1647;0.1647
bearish_ask_score <-> bearish_asc_dsc_ratio;0.1647;0.1647
bear_imbalance_low_1 <-> bear_imbalance_high_3;0.1647;0.1647
bull_imbalance_low_1 <-> bearish_dsc_ask_bid_delta_imbalance;0.1646;0.1646
VolBlw_vol_ratio <-> bear_imbalance_low_1;-0.1645;0.1645
bullish_reversal_force <-> bear_imbalance_low_1;-0.1643;0.1643
overlap_ratio_VA_6P_21P <-> range_strength_10_32;0.1642;0.1642
asymetrie_volume <-> bear_imbalance_low_1;0.1642;0.1642
VolCandleMeanxRatio <-> bearish_abs_diff_abv;0.1640;0.1640
VolCandleMeanxRatio <-> bearish_asc_dynamics;0.1640;0.1640
VolCandleMeanxRatio <-> bearish_asc_ask_bid_imbalance;0.1640;0.1640
diffPriceClose_VA21PPoc <-> is_in_range_5_23;-0.1637;0.1637
bullish_asc_ask_bid_imbalance <-> bearish_absorption_intensity_repeat_count;0.1633;0.1633
VolAbv_vol_ratio <-> bearish_repeatAskBid_ratio;-0.1632;0.1632
bullish_asc_dynamics <-> bearish_absorption_intensity_repeat_count;0.1632;0.1632
ratioDeltaBlw <-> bearish_asc_ask_bid_delta_imbalance;0.1631;0.1631
bear_imbalance_low_2 <-> bullish_bid_abs_ratio_blw;0.1629;0.1629
VolAbv_vol_ratio <-> bear_imbalance_low_1;0.1628;0.1628
diffPriceClose_VA21PPoc <-> bearish_market_context_score;-0.1626;0.1626
bull_imbalance_low_1 <-> bullish_asc_dsc_ratio;0.1621;0.1621
bull_imbalance_low_1 <-> bullish_absorption_ratio;0.1621;0.1621
ratioDeltaAbv <-> bearish_market_context_score;0.1620;0.1620
VolPocVolCandleRatio <-> bullish_absorption_score;-0.1619;0.1619
bear_imbalance_low_1 <-> count_AbvBlw_asym_ratio;0.1619;0.1619
bear_imbalance_low_1 <-> count_blw_tot_ratio;-0.1619;0.1619
bear_imbalance_low_1 <-> count_abv_tot_ratio;0.1619;0.1619
bullish_asc_ask_bid_delta_imbalance <-> bullish_absorption_score;-0.1618;0.1618
bearish_reversal_force <-> cumDiffVolDeltaRatio;0.1616;0.1616
bear_imbalance_low_2 <-> absorption_intensity_repeat_bullish_vol;0.1616;0.1616
bullish_repeatAskBid_ratio <-> bearish_market_context_score;-0.1615;0.1615
ratioDeltaAbv <-> bearish_absorption_score;0.1613;0.1613
bullish_abs_diff_blw <-> bearish_asc_ask_bid_delta_imbalance;0.1609;0.1609
bear_imbalance_low_0 <-> vol_volatility_score;-0.1605;0.1605
bullish_asc_dynamics <-> bearish_market_context_score;-0.1603;0.1603
pocDeltaPocVolRatio <-> bear_imbalance_low_0;-0.1602;0.1602
bullish_asc_ask_bid_imbalance <-> bearish_market_context_score;-0.1602;0.1602
bullish_bid_abs_ratio_blw <-> bearish_absorption_score;0.1599;0.1599
bearish_imnbScore_score <-> bearish_repeatAskBid_ratio;-0.1596;0.1596
imbalance_score_low <-> bearish_repeatAskBid_ratio;0.1588;0.1588
poc_diff_6P_11P <-> is_in_range_10_32;-0.1583;0.1583
bullish_ask_abs_ratio_blw <-> absorption_intensity_repeat_bearish_vol;0.1583;0.1583
poc_diff_ratio_6P_11P <-> is_in_range_10_32;-0.1577;0.1577
VolAbv_vol_ratio <-> bearish_dsc_ask_bid_delta_imbalance;-0.1575;0.1575
bear_imbalance_high_3 <-> bearish_absorption_score;-0.1571;0.1571
bearish_imnbScore_score <-> bull_imbalance_low_1;-0.1570;0.1570
bear_imbalance_low_2 <-> bullish_absorption_intensity_repeat_count;0.1565;0.1565
diffVolCandle_0_1Ratio <-> bear_imbalance_low_0;-0.1561;0.1561
bear_imbalance_low_0 <-> bearish_absorption_ratio;0.1559;0.1559
bearish_imnbScore_score <-> bearish_absorption_score;-0.1556;0.1556
VolCandleMeanxRatio <-> bullish_ask_abs_ratio_blw;0.1553;0.1553
diffVolCandle_0_1Ratio <-> bearish_abs_diff_abv;0.1551;0.1551
bullish_bid_score <-> bullish_absorption_score;-0.1550;0.1550
bull_imbalance_high_0 <-> bearish_repeatAskBid_ratio;-0.1550;0.1550
bearish_reversal_force <-> bear_imbalance_low_1;0.1549;0.1549
asymetrie_volume <-> bearish_dsc_ask_bid_delta_imbalance;-0.1546;0.1546
bull_imbalance_low_3 <-> bearish_dsc_ask_bid_delta_imbalance;0.1545;0.1545
bearish_dsc_ask_bid_delta_imbalance <-> count_AbvBlw_asym_ratio;-0.1543;0.1543
bearish_dsc_ask_bid_delta_imbalance <-> count_blw_tot_ratio;0.1543;0.1543
bearish_dsc_ask_bid_delta_imbalance <-> count_abv_tot_ratio;-0.1543;0.1543
bullish_imnbScore_score <-> bullish_repeatAskBid_ratio;0.1539;0.1539
diffVolCandle_0_1Ratio <-> bearish_ask_score;-0.1537;0.1537
bearish_bid_score <-> bullish_absorption_score;-0.1536;0.1536
bullish_absorption_intensity_repeat_count <-> bearish_absorption_score;0.1536;0.1536
bull_imbalance_low_2 <-> bullish_dsc_dynamics;-0.1533;0.1533
bull_imbalance_low_2 <-> bullish_dsc_ask_bid_imbalance;-0.1533;0.1533
bearish_absorption_intensity_repeat_count <-> bullish_absorption_score;0.1531;0.1531
imbalance_score_high <-> bearish_absorption_ratio;0.1530;0.1530
diffPriceClose_VA21PvaL <-> bearish_market_context_score;-0.1525;0.1525
